,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
117,I've never purchased travel insurance…,"I've never purchased travel insurance before, but with our advanced ages, we thought it was best to be protected primarily in case of unforeseen health issues.  The process was quite easy - travel insurance is quite expensive but the peace of mind makes it worthwhile.  Hopefully we won't need it, but knowing we have it lets me concentrate on the more pleasant aspects of planning our trip.",5, Excellent,1/31/2021,19:57,Barbara Shine,6,purchase travel insurance advance age think best protect primarily case unforeseen health issue process easy travel insurance expensive peace mind make worthwhile hopefully need know let concentrate pleasant aspect plan trip
118,Outstanding service,Outstanding service. All questions were answer. Reps. were very courteous.,5, Excellent,1/31/2021,19:19,customer,6,outstanding service question answer reps courteous
119,Enrollment was simple,"Enrollment was simple.  Of course, it is the claims handling which counts so I cannot comment on that aspect of the product.",5, Excellent,1/31/2021,19:19,customer,6,enrollment simple course claim handle count comment aspect product
120,Excellent service,Excellent service. Made first time travel purchase very comfortable. Thank you Ken Kirk,5, Excellent,1/31/2021,17:36,customer,6,excellent service time travel purchase comfortable thank ken kirk
121,Coverage the Way you Want It!,"The flexibility to change coverage parameters and get updated insurance quotes immediately makes it easy to shop for the type of coverage you want. Also, the tutorial on pre-existing conditions and what to look for in the actual coverage provided were terrific.  Especially since understanding insurance can be so daunting.",5, Excellent,1/30/2021,21:33,Diane N,6,flexibility change coverage parameter update insurance quote immediately make easy shop type coverage want tutorial preexisting condition look actual coverage provide terrific especially understanding insurance daunting
122,The experience was great,The experience was great. The options were with top rated insurance companies and very competitive. I called customer service with some questions and they were answered accurately and efficiently. I had my policy chosen and executed in under 1/2 hour.,5, Excellent,1/30/2021,18:56,RONALD,6,experience great option rat insurance company competitive call customer service question answer accurately efficiently policy choose execute  hour
123,"Initially spoke with Tina,but didn't…","Initially spoke with Tina,but didn't clarify my email address so I called back. Spoke with Linn, both were knowledgeable and pleasant, answering all my questions even when asking them to repeat answering. I would consider purchasing insurance again as well as tell others.",5, Excellent,1/30/2021,16:45,customer,6,initially speak tina clarify email address call speak linn knowledgeable pleasant answer question ask repeat answer consider purchase insurance tell
124,Fantastic company,"Your company was great to work with.  Tina was amazing, patient, very knowledgeable and extremely helpful.  I have been purchasing travel insurance on my own for years, and learned things from Tina I never knew.  Buying through your company and having Tina along the way, was the easiest, quickest, and least expensive experience I have had purchasing travel insurance. I will not hesitate to use your company again!",5, Excellent,1/30/2021,1:03,Melissa R,6,company great work tina amazing patient knowledgeable extremely helpful purchasing travel insurance year learn thing tina know buy company tina way easy quickest expensive experience purchase travel insurance hesitate use company
125,My experience with Aardy.com was great,"My experience with Aardy.com was great!  Knowledgeable people, who spoke clearly, professionally and were friendly. They answered all my questions completely.",5, Excellent,1/30/2021,0:57,DJ,6,experience aardycom great knowledgeable people speak clearly professionally friendly answer question completely
126,Tina sure knows her stuff,Tina sure knows her stuff! Super friendly and very informative!,5, Excellent,1/29/2021,19:46,customer,6,tina sure know stuff super friendly informative
127,Excellent customer service,Excellent customer service. Asked all the right questions. Easy. Thx,5, Excellent,1/29/2021,1:08,Greg Adamo,6,excellent customer service ask right question easy thx
128,Denice was able to help me out,Denice was able to help me out. She was so polite and answered all my questions. I was happy with my quote and bought it the next morning.,5, Excellent,1/28/2021,21:08,Sean,6,denice able help polite answered question happy quote buy morning
129,Excellent Customer Service online and on the phone,"Excellent Customer Service online and on the phone!I had the pleasure of chatting online with Brandon who answered my questions concerning our 2022 cruise. He gave me a great suggestion as to which policy would fit our needs.When I called to speak with Brandon, he was not available, but another rep was and she was just as knowledgeable with answering the other questions I had. I would definitely refer anyone looking to purchase travel insurance to  use Aardy.com .",5, Excellent,1/28/2021,20:05,Claudette ,6,excellent customer service online phone pleasure chat online brandon answer question concern  cruise give great suggestion policy fit needswhen call speak brandon available rep knowledgeable answer question definitely refer look purchase travel insurance use aardycom
130,"Great service, great policy",I was very pleased with the agents who helped me find the travel insurance policy that I need for a trip scheduled for 2022. I called 3 times with questions.  All 3 agents were knowledgeable of each policy and assured me that my chosen policy was the right fit for my trip. They were very pleasant to work with and I will definitely use this brokerage again for future trips.,5, Excellent,1/28/2021,19:06,BarbeinPA,6,pleased agent help find travel insurance policy need trip schedule  call  time question  agent knowledgeable policy assure chosen policy right fit trip pleasant work definitely use brokerage future trip
131,The representative that helped me was…,"The representative that helped me was very knowledgable, and helped me make the best choice for my needs.  He explained the different coverages throughly.  He didn't try to sell me a more expensive policy.  He instead focused on what was necessary coverage for my trip.",5, Excellent,1/28/2021,0:36,customer,6,representative help knowledgable helped best choice need explain different coverage throughly try sell expensive policy instead focus necessary coverage trip
132,The representative was excellent,"The representative was excellent.  Friendly, efficient and provided information in a very clear manner.",5, Excellent,1/27/2021,21:55,customer,6,representative excellent friendly efficient provide information clear manner
