,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
165,User Friendly!!!,I went to the provider I used last trip and found they had changed things and raised prices and no longer had Covid coverage. I did a search on the internet and went to 4 different providers until I found you.Why Visitors Coverage? The website was well organized and easy to use. More importantly when I started to fill out the forms they all worked easily. I already recommended to a friend and they purchased there also.Kudsos!!!,5, Excellent,12/3/2020,20:00,Pesach Sherbow,6,go provider trip find change thing raise price longer covid coverage search internet go  different provider find youwhy visitor coverage website organize easy use importantly start fill form work easily recommend friend purchase alsokudsos
166,excellent service as i had to cancel…,excellent service as i had to cancel the policy i got an answer to my mail in less then 10 min. and after 48 hours the refund was in my c.c - stunning  !!!,5, Excellent,12/3/2020,18:08,Amos nir,6,excellent service cancel policy get answer mail  min  hour refund cc stunning
167,Very Useful,The website was easy to use and very informative.  I felt confident with my purchase decision.,5, Excellent,12/3/2020,6:15,customer,6,website easy use informative felt confident purchase decision
168,Well designed website.,It was to compare the premiums of various companies. You could improve the comparision of policies as well to include more detail.,5, Excellent,12/3/2020,5:39,customer,6,compare premium company improve comparision policy include detail
169,Nice website experience.,-,4, Great,12/2/2020,20:36,customer,6,
170,The process for buying Travel Insurance…,The process for buying Travel Insurance through vistorscoverage.com was simple and fast.,5, Excellent,12/2/2020,16:58,Jason,6,process buy travel insurance vistorscoveragecom simple fast
171,Legit and easy to purchase,-,5, Excellent,12/2/2020,15:38,customer,6,
172,"Easy to understand and complete forms, quick and easy transaction response.","I needed decent travel insurance to include Covid-19 coverage at a decent price. VisitorsCoverageInc.is backed by Lloyd's of London, which was a factor in my decision to buy through them.",5, Excellent,12/2/2020,10:49,Martin Ellis,6,need decent travel insurance include covid coverage decent price visitorscoverageincis back lloyds london factor decision buy
173,"Easy, quick, friendly and affordable.","Hi,I called to purchase the policy for a friend traveling and Josiah was super helpful and friendly. He gave me the best and most affordable options.Thank you for all your support Josiah.",5, Excellent,12/2/2020,2:59,customer,6,hi call purchase policy friend travel josiah super helpful friendly give best affordable optionsthank support josiah
174,Really easy to use and very helpful…,Really easy to use and very helpful information.,5, Excellent,12/2/2020,1:54,customer,6,easy use helpful information
175,Easy to use,"Easy to use, best prices around!",5, Excellent,12/1/2020,21:47,customer,6,easy use best price
176,This was so simple and easy,This was so simple and easy!  Great service!!,5, Excellent,12/1/2020,19:00,customer,6,simple easy great service
177,It was a great experience finding…,It was a great experience finding insurance on VisitorsCoverage.,5, Excellent,12/1/2020,11:40,Krishna,6,great experience find insurance visitorscoverage
178,Spoke with Sabrina I had a question on…,Spoke with Sabrina I had a question on coverage and eligibility. She was able to answer my question quickly directly and efficiently. Great service no long waits or holds.,5, Excellent,11/30/2020,22:06,Milt Flynn,6,speak sabrina question coverage eligibility able answer question quickly directly efficiently great service long wait hold
179,Had to do it twice,"Had to do it twice, but it workd",4, Great,11/29/2020,20:12,customer,6,twice workd
180,Straight forward application and great…,Straight forward application and great communication.,5, Excellent,11/29/2020,14:46,Geoff Landau,6,straight forward application great communication
181,I just purchased travel insurance for…,I just purchased travel insurance for an upcoming trip and it was super easy and fast!,5, Excellent,11/28/2020,18:49,Laurie,6,purchase travel insurance upcoming trip super easy fast
182,My buying experience was very good on…,My buying experience was very good on VisitorsCoverage. Easy to navigate and easy to understand the coverages of the various insurance companies.,5, Excellent,11/28/2020,2:19,Mark,6,buying experience good visitorscoverage easy navigate easy understand coverage insurance company
183,Affordable plans with good coverage,Affordable plans with good coverage. Online purchase process is quick and hassle free.,5, Excellent,11/27/2020,14:52,Sam,6,affordable plan good coverage online purchase process quick hassle free
184,QUICK AND EASY !,"LOOKED FOR INSURANCE, FOUND IT, BOOKED IT, PAID IT. VERY EASY AND CLEAR.",5, Excellent,11/26/2020,13:12,WILLI,6,look insurance find book pay easy clear
185,Very user friendly and quick experience,-,5, Excellent,11/25/2020,16:49,AK,6,
186,Insurance for USA for non uS citizens,This was recommended to me as I couldn’t get cover in UK while FCO advised against travelling. Agents helpful and recommended which policy to buy for my needs. Haven’t had to claim as only just purchased.,5, Excellent,11/25/2020,15:40,Mrs Rosalind Bernal-Helices,6,recommend  cover uk fco advise travel agent helpful recommended policy buy need  claim purchase
187,Great Insurance company,-,5, Excellent,11/25/2020,9:24,customer,6,
188,A user-friendly site!,"The site was user-friendly, extremely easy to navigate.",5, Excellent,11/23/2020,23:48,customer,6,site userfriendly extremely easy navigate
189,Step by Step Easy Enrollment,I just registered for a family travel Health insurance policy. The procedure was pretty simple. Hope I won't need it in my final destination and if I need it the approval process be easy and with no traumas,5, Excellent,11/23/2020,12:26,Jorge,6,register family travel health insurance policy procedure pretty simple hope need final destination need approval process easy trauma
190,Easy to access the right insurance…,Easy to access the right insurance policy for our next USA trip. Will definately use this company again.,5, Excellent,11/22/2020,21:03,C LAWFORD,6,easy access right insurance policy usa trip definately use company
191,I would give 5 stars but when trying to…,"I would give 5 stars but when trying to search a provider, the tool for searching is not working OK, even do, that could be something on my browser. This service is great!!",4, Great,11/21/2020,20:08,Julio Baez,6, star try search provider tool search work ok browser service great
192,Visitor Insurance are scam.,-,1, Bad,11/21/2020,5:43,customer,6,
193,It is a very good service,"It is a very good service , the site it is friendly , easy and fast.Congrats",5, Excellent,11/20/2020,11:02,Pancho,6,good service site friendly easy fastcongrats
194,Good Customer Service,"Good product,  with Excellence Customer Service.",5, Excellent,11/19/2020,11:26,customer,6,good product excellence customer service
195,The process is very easy and quick to…,The process is very easy and quick to complete. 5 stars!!!,5, Excellent,11/18/2020,16:30,customer,6,process easy quick complete  star
196,I tried several other sites and plans,"I tried several other sites and plans, I eventually spoke with one of your representatives - Layla - who explained that the Patriot Platinum will cover my trip for Covid19 costs, minus my deductible, and can be extended for the same price, but only up to the maximum. In my case I went for $2 Million and did not have to do a minimum coverage of 30 days like the Patriot Gold policy. Layla was fantastic and very patient with all my questions. Thank you!",5, Excellent,11/18/2020,16:27,David,6,try site plan eventually speak representative layla explain patriot platinum cover trip covid cost minus deductible extended price maximum case go  million minimum coverage  day like patriot gold policy layla fantastic patient question thank
197,Enjoyed a seamless buying experience,Enjoyed a seamless buying experience. Keep up the good work,5, Excellent,11/18/2020,14:30,Dr Nyamakuti ,6,enjoy seamless buying experience good work
198,The agent Sabrina was very helpfull to…,The agent Sabrina was very helpfull to identify my needs. Thank you.,5, Excellent,11/17/2020,23:44,sead ziga,6,agent sabrina helpfull identify need thank
199,insurance is ok. payment page not ok,credit card payment page is not ok. there is no new york in "state " field drop down box.,3, Average,11/17/2020,19:35,Jai,6,credit card payment page ok new york  state  field drop box
200,Excellent experience,-,5, Excellent,11/15/2020,8:26,customer,6,
201,Very affordable travel insurance,Very affordable travel insurance. Gives you peace of mind.,5, Excellent,11/14/2020,19:40,Marjorie L.,6,affordable travel insurance give peace mind
202,POLICY NUMBER,ALL GOOD BUE I ONLY GOT A POLACY # NOT A POLICYICY ON PAPER,4, Great,11/14/2020,15:33,customer,6,good bue get polacy policyicy paper
